reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOH6W7rlP6x67kHI04tph9rfEo5Wt5ASLd1VgK6yHYFoPsp9KUHE8UGCc91BDoZT9NVGmkwimXxWDt6c5A,Mervyn Moon,https://play-lh.googleusercontent.com/a-/AOh14Gi1ZWPRD8XQ6YMftzzEm7rqy2t-Aghr53ZuCTDsoA,"Could be better! I've come to this app after 8 years of Google maps. I think this app would be perfect if it took a page out of Google maps book. Seeing a list of alternative routes and times is old news & outdated and reminds me of an old sat nav from 2009. It's much more convenient to physically see them on the map while showing you the way you will be going & the time it will take, while also providing continuous alternative routes visibly along your route. Waze get some ideas from Google!",4,13,4.56.0.2,2019-10-30 21:37:58,,
gp:AOqpTOGntJosd4xuPo_LNzRdSbj8H7mPlc6m8Wy7l2aQ6_VojgKIk6Yl_Qel6CNUq1ekyHbs2cgoQtjlfP25Vw,David Green,https://play-lh.googleusercontent.com/a-/AOh14GhtXO5ddFscXjvevvGV_DWJqI64SfR_gDjsI_A2Bw,"I originally gave a 5 star rating for this app but I regret having to reduce it due to their demand for email confirmation, or the app would stop working and I'd lose my settings. Only to find that they know about a fault that stops you from doing that. They cannot be bothered to email everybody again to say that and this is in addition to small faults with their app which have gotten more irritating as time goes by. A good idea that has gotten worse with bad programing, poor support and staff.",1,5,4.64.1.0,2020-07-23 16:54:10,"Hey David, we're sorry for the inconvenience. Are you still experiencing this issue? Please send us a private message on Facebook and let us know. We're here to help! For further assistance please contact us here: https://m.me/waze",2020-08-05 08:36:56
gp:AOqpTOHmBtNSHKFfZ9vCi4lF1q-a6KWyDqIFFordirAwmvOSfuQSjo2fZQrk5_byqGSmb3Fe2GwEq8T7XwPxvA,robert champlin,https://play-lh.googleusercontent.com/a/AATXAJzrMSW2Y9yMg86kUkJm_f2tbC44A7vZyrJhPQxo=mo,Garbage. Used this app for the first time today during a 13 hour drive from NY to KY. App crashed every 2 hours which is exactly what you don't want a navigational app to do in the middle of NYC or a rural interstate. Dangerous to use considering once it crashes you are forced to use your phone while driving to reboot it. I'll just stick with Google Maps.,1,3,4.47.0.3,2019-01-17 06:32:43,,
gp:AOqpTOHrPzlsQsUFwv1eSqZA0pV0vpTElE0PFB3cJkfji2Cdn7UK8jZOAR-XI3oAn3C5k09U_8kx4awswc4WoQ,Robert J Beale,https://play-lh.googleusercontent.com/a/AATXAJz0xR0D6_EkzcgigEtMLUqCjZAe6HjNSlbiXicx=mo,Good at letting you know where there are issues. Not so good at removing those issues. I have been told of an accident ahead and several miles later there is no evidence of an accident. The app also seems to be power hungry. Keeping phone connected to a charger is necessary.,4,2,4.63.0.2,2020-06-19 11:32:49,,
gp:AOqpTOGP6Nv3TrcpMn9cgcAmVSmr3-YNv8I_XD5SFgk4EhQuQR4ZQs_yXeu-jwtOtbvE1ICuskhJJNUhPMhRUQ,Brendan A. MacWade,https://play-lh.googleusercontent.com/a-/AOh14Gjo6rSCZNBv-dUalLxtk8UkeBx4-DOWlTqa2NmShA4,"Google killed it. I was never a big fan of Waze as it shows me other Waze users on the map. That seems pointless. But there were other promising features like reporting hazards and traffic cameras.. Google simply stopped improving the app months ago while moving the key features and benefits to Google Maps. The navigation voice was never improved. The only thing I liked, frankly, was the better map color pallette. It's only a matter of time before that is moved to Google Maps. This app is dead.",2,1,,2021-03-15 14:30:50,"Hi Brendan, thank you for your feedback. We're always looking to improve the Waze experience. We invite you to submit any app changes you wish to see to the Waze suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box Thanks. For further assistance please contact us here: https://m.me/waze",2021-03-25 15:21:39
gp:AOqpTOGisEAYp7DWZolN426s2YX9_x0BBqe4bjWu5Xt1Vm-sAVJVVZXOgwtA4Os6QX9gzDrCtGFBzlD1d2-Iag,Trapp Bu,https://play-lh.googleusercontent.com/a-/AOh14GjtRCQOYuQB-bQwKAqn6ToKYK3wgpXFf-KtYIK3,"Works great with my Google GPS Locator. Not sure how often the location updates the data I track, though. Regardlesss, its easy to use. It was cool to see the icons of police cars & EMS vehicles that are actially in transit on the roads, even in the same lane ahead of me, while I was actually driving! Its def cool. Seeing my fam & friends icons actually moving along on the map as they are driving on the road is great esp if I have to wait on them. Its a parents must have. Love this app.",5,203,4.60.0.5,2020-02-26 19:28:18,,
gp:AOqpTOEdjsTlJuMnf4kv_hfvlodvzr1dV3oOLzvRfQowf5oKKzG4sLfFF1y5MK159R8DNiwVb0OKmqDlwgpCzw,Sarah Morgan,https://play-lh.googleusercontent.com/a/AATXAJw4RkVY6Yv0h9k0_WUH3xqqatH4h2cT8PVxgg6B=mo,"Frequently loses track of where I am which makes it so it will change route so quickly that I dont have enough time to keep following the directions. Also frequently directs me to make illegal maneuvers even when I have not gone off the planned route. Do not use unless it is specifically for interstate driving, because it just makes city driving more difficult.",1,16,4.67.0.4,2020-10-08 19:54:22,,
gp:AOqpTOEfoV0Q-O_NTbJuQRCxDxYxNTbr9tHom9QxFZB-JVP4f6tBzfmUnNJgbYaDBgmOAvYabOOl4uoWh5q9Uw,Dea Niel,https://play-lh.googleusercontent.com/a-/AOh14GgocpKM8J1WjUQzylzOVlqBBJzRGtL6M1AzgO_Rpw,"Seen wazers in your map is completely pointless if you can't beep, It'd be better to be able to wave other wazers and for them to be able to wave back, and for option to be active for all wazer not just ""friends"". Otherwise just go with regular Google Maps clean and simple. Also the wazers in your map are not truly live. there is latency. This app was fun and great to use few years ago but it's changed a lot, pretty lame.",1,1,4.67.0.4,2020-10-16 01:14:32,"Hi Dea, thank you for your feedback. We're always looking to improve the Waze experience. We invite you to submit any app changes you wish to see to the Waze suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box Thanks. For further assistance please contact us here: https://m.me/waze",2020-10-23 12:13:38
gp:AOqpTOF9Ploem3S2yWfnSl1Y2UGIS2dJ0m-_CKawWrFeRxfTaBY_RJZcTWgD9uabQqEcWMUYS1gelifN7kqGow,Jeremy Bean,https://play-lh.googleusercontent.com/a-/AOh14GjBfr3UGxUUmrmhG5LV037Ux-rrEDeCs-VbXtGDihs,I need to know precisely where an address is at and figured I'd give Waze a try. I've used Google Maps and it has been flawless with what I needed but figured with the community input that knowing updated road conditions would be helpful. That aspect is very helpful but this app is not accurate at all with putting me in the driveway of my customers. It would always tell me that I was at my destination at a neighboring home and never the house I needed.,2,0,,2019-08-23 20:50:32,,
gp:AOqpTOFQ9Pwb1GclRcD8rpWoUOeXdMt-URt1mpu-hqq3WgW_R4BesUgLqKHuvRRRW7VTaGdZ_AdpohEfS33zbA,Will Summers,https://play-lh.googleusercontent.com/a-/AOh14Ggt9yerO7mR7YR-KIdEUoeakvDwKrGJRCm5QHo6Ag,"Most of the routes are ... With the occasional round-the-block, unexplained odd route.... Like (I assume) most or all other navigation systems. I like the speedometer... And the real-time hazard alerts. One thing I would like... A ""Pause"" function, for when my wife and I get distracted by (for example) a garage sale.",5,0,4.66.0.1,2020-09-03 17:16:03,,
gp:AOqpTOG2X3prSBgjs_1Nmhm2bKb36J24u5-fM54j0E1f8aR6M4NfT-MpXXSiZV_9LuEn5bpdxAxd30W4vBqN2g,Funny Sensation,https://play-lh.googleusercontent.com/a-/AOh14GhOOHxkZ7kfgz9f3bCWShGhhcWwwzvy9ExG7jMcdg,Helps you get around traffic. But takes you miles out of the way if you miss a turn. Programmer forgot to program it to tell you to make a u-turn. Therefore you can drive miles and a huge Loop before you realize it took you in a loop. What a huge waste of time when you simply could have made a u-turn!,3,0,4.43.1.1,2018-11-30 21:40:49,,
gp:AOqpTOFdFvHoZPg1km3lJHven59BDfNPV0CSTpDSXPDRf5gvr3IA6Vv9XSXK6K_ALy53a7Wq1V5R-3gdIvlD_Q,Nicholas Estes,https://play-lh.googleusercontent.com/a-/AOh14Gi48hta3Nd43fEuv3b2cAy16ZMPwbiYdJcmmahIvw,"Good, but ads pop up sometimes while driving blocking the map, forcing you to take a hand off the wheel to close it so you can see your next turn. This is unsafe. Either show the ads when the vehicle is stationary, or offer a way to get rid of them (paid version).",3,1,4.47.0.3,2019-01-15 07:56:11,,
gp:AOqpTOGm2-8eZSZuRP9cc_BRq6HvfzAdAkuJ2O3WGByyHuNH3y8onT1cMGNvVf7qru-6o3P2X0w8v3uxQ5SZtA,Vitaly Krivitsky,https://play-lh.googleusercontent.com/a/AATXAJydTL1zYniQucPlPMasARaRE6lE4ci-kyXT1dHd=mo,GPS error on the middle of the road with google maps it wouldnt happen very annoying,1,0,,2021-07-30 06:42:08,"Hey! If you're having trouble with your GPS, we'd love to help you fix that. Take a look at this guide for more details on resolving this problem: https://support.google.com/waze/answer/9909051?hl=en Let us know how that goes.

For further assistance please contact us here: https://m.me/waze",2021-07-30 12:10:43
gp:AOqpTOFc0znK2McUM7i22kUI6dHwrVa9LU-QJzPg1cvU6nuhSS2BSqvr4Kn9KlG7AC5FtuZd4LLIlbIbTUJQjA,Michael M,https://play-lh.googleusercontent.com/a-/AOh14GjrvVPsIETsqFE6BXQslAcOPJHqTvnBTpj-RwGljw,"Overall a great app! The alerts for crashes, slowdowns, police, objects on road, construction, and more. Check gas prices is nice too if I could figure out how to update the prices, which are sometimes old. They also have different voices to choose from for the direction announcements and alerts. The only quips I have are sometimes it gets thrown off at the beginning of the drive not pinpointing your spot and leads you the wrong way as a result.",4,25,4.64.1.0,2020-08-12 23:31:39,,
gp:AOqpTOHqYNWBCukiV36RDjph-YbFPbDH13m5bRnmfhHi-XOqxorEFsrbrN8Ee3DER2A2lh7VqrQEx3v9aguUjw,Chef DanG,https://play-lh.googleusercontent.com/a-/AOh14GgqzoYSdK7w47sA5dRl53V_PTs1op_EIX99FIpdkA,"This app is total garbage now. It used to get me to my destination quick and easy. Now it takes me way out of the way through horrible neighborhoods and down pothole filled streets to save 2 minutes, and that's only if it doesn't try changing the address you put in for one that is similar but miles away. If i cut and paste 123 Main St? It will just change it to 122 Main BLVD for some crazy reason.",1,11,4.55.1.0,2019-09-24 22:06:38,,
gp:AOqpTOGBoqPsxh7_4hfM0cRmAQuWATdKrNqXcnY6XTSMTCfCgoeFx6HvQyQPhClyY8_29hOBBF02os-Kem1M8Q,Anthony Camnetar,https://play-lh.googleusercontent.com/a-/AOh14GhYXLtbKCkpIauL-V7k6urL70jAO3RKzYp83F0hxg,"This app has changed drastically, in the beginning it was perfect. Now, it seems something has changed it always select the most non direct path and takes you completely out of your way. The direct path is not an option anymore and this I have seen over many trips. I have removed waze, I feel for some reason that marketing is a factor in the directions being implemented.. ie.. McDonald's pays waze and waze directs you to travel by it or another company. Just my though, why add 25minutes...",1,28,4.59.0.4,2020-02-17 11:12:48,,
gp:AOqpTOHuSXDQ7UuIhMh0RyMQ05TxniX-Uq4317tNh8DpE3HVK_t9KSpvRZec9xRxJDP-QFvnD2z3cf3G-T4_Og,MrsJessicaArthur,https://play-lh.googleusercontent.com/a/AATXAJyVKUJLanstphTENMoNdoRTQKL_S7ntM-yr6OF0=mo,"I used to love this app, but lately it gives the worst directions. It starts with the longest distance and longest travel time. And when you ask for alternate routes, it doesn't give good alternatives. I often just go my own way and beat waze. Super lame.",1,0,4.47.0.3,2019-02-08 04:08:16,,
gp:AOqpTOFEJ65GMIeiJ0adZsRJu6V9UrGP87_1yYvfnccst-ecUGo9Mkn4qYTxZR7EVzlFBVguEKmDceXEtdlo0A,Nathanael Alcain,https://play-lh.googleusercontent.com/a/AATXAJzet_azHU0XOxWtBRDqY8Yi3pKsK8Zmglqck5ms=mo,"Routes have been either inefficient or stupid. It's not outsmarting traffic anymore, but finding alternative routes to enter the same traffic area you were hoping to avoid in the first place. There are times it strays me from the usual path to which when I refuse and stick to the usual route, it recalculates and tells me I'll arrive earlier. If it doesn't have traffic data on alternative roads, you won't be routed there, even if it's wider and empty, it will still choose the usual traffic-laden",1,1,4.58.0.1,2020-01-23 04:05:27,,
gp:AOqpTOH9Tmsj17Rm9fMUrOqFsL77QSxZxVnH0XwP_JPPDyURSm4jShza1C4CU7dBOKuIaCkEsCY_YF_kKnvZKg,Kirill S,https://play-lh.googleusercontent.com/a-/AOh14Gi-_jVWBPTS_7wrc7BnLeH7W8IeRFLJasXBVgR4_w,"Great application!  However, I've recently discovered an interesting bug in Android Auto - the area on the left side of the screen, that has information about the distance and direction to the next turn/exit (like the one that says ""In 1.5km exit to Highway 401 West"") sometimes loses the big piece of information (mostly related to the turn/intersection/exit name). The same happens with route reports, e.g., if there's a car stopped on shoulder, it displays the icon on the map, but doesn't display anything on the left (where 'Thumbs Up' and 'Not There' buttons are supposed to be).  However, based on my experience, this happens only after an ETA update message is displayed (e.g., 'Traffic is building up ahead...' etc.). This behaviour is pretty consistent, so it seems like there's something wrong with either layer re-drawing or visibility indicators for the layers responsible for route events.  My hardware is: - Head Unit - Ford SYNC 3.0  - Phone - Samsung Galaxy S8 (North America)   Let me know if you need more details on that.",4,0,4.43.1.1,2018-10-11 18:57:40,,
gp:AOqpTOG3rAWZcue5MTO-s4di4DlKiwSAoj5tPPdY_bdrMAvdjl7tj95M6wZYQCekeyPXcenT5OwPbTxMFERdzQ,Edward William,https://play-lh.googleusercontent.com/a/AATXAJy6-9SSkhhh55ByPJ_QpZakdQHmu3igzSgLhPhi=mo,Hands down the best navigation app ever. It Always takes the route with least amount of traffic. I use it even when I drive across town as it knows if there is slow traffic or any other issue. Literally the best. I actually do some network flow analysis for a living and have no clue how they developed this system. Even Uber uses it for their drivers...which makes me nuts when an uber driver ignors it during rush hour because they think the route makes no sense... until they hit the traffic.,5,11,4.52.5.5,2019-07-18 00:10:50,,
gp:AOqpTOHU-MoxmRtBWetXuNcsy3grPktaX389IOHsRxXKIduc8rHsB8Nn63T3zv7aiCw4giLEau30dvZYIhVAtA,Matt Peluso,https://play-lh.googleusercontent.com/a/AATXAJxaipud5JqPHPvUPyO3fq7QmGvCByES3dvmnNIP=mo,"Waze is great, the more people who use it, the more helpful it is. I prefer this over any navigation app",5,0,4.72.0.0,2021-03-28 14:30:40,,
gp:AOqpTOGRteVx3-cD5cSZqDIdr5OVYwtCAGZ7slxEJYFxJ8qfmamXddjutR1siF3TMEbpCNdl_Gs5T8Z1l5h2XA,Justin de Moor,https://play-lh.googleusercontent.com/a/AATXAJydFDvM3fbIRQjUaQrNLPAUEETKX8su4x5b7e2_=mo,"I enjoy the app, I use it every day. I think its great.",5,0,4.74.0.3,2021-06-20 17:27:03,,
gp:AOqpTOEfWquSfDx4m7EZm7XUf3OW1XzhqN8Qc1ajuziQ2q3CgS7lk5JK8GDAdkdB4nmmoE4JUOIxYdWMe7koWg,James Carter,https://play-lh.googleusercontent.com/a/AATXAJwwaUdxSGTpwdq_95Tvk6PtJcY3JA_h4fG1fFaT=mo,"Promotional ads are quite disruptive, annoying, and not needed. The push notifications for road statuses (law enforcement, car on shoulder) block the view of routing; can only work with a cellular signal and will malfunction or not operate with out it based on change in signal strength due to location. Routing will be changed if phone physically falls the floor in the car. This is an app only for those who wish to speed and not get caught by law enforcement primarily.",1,0,,2021-01-10 17:44:56,"Hi James, thanks for your feedback. We're always looking to improve the Waze experience. We invite you to submit the changes you wish to see regarding the display of ads in the app and notifications to Waze's suggestion box: https://waze.uservoice.com/forums/59223-waze-suggestion-box For further assistance please contact us here: https://m.me/waze",2021-01-15 17:45:02
gp:AOqpTOEcbg2_napOYJ2sSuGaotzYThAPtCS4K2GzUDCUiDYF8wHBqDzYBCHp_oiqxi3vrJl0jzThSHgMGVSrkA,Gisele Gerry,https://play-lh.googleusercontent.com/a/AATXAJwzxA18xK5BstPBnwIjR78PfojJGyT-AmBl7x_0=mo,Newest update has rendered app unusable. I loved Waze and considered this a 5 star app. Recently the app has completely changed and is no longer reliable. It will drop out in the middle of routing me somewhere or will not update my location as I drive along which rendered this app useless to me. I'd love for them to fix this issue so I can get back the app I so enjoyed.,1,6,4.56.0.2,2019-10-29 03:23:42,,
gp:AOqpTOE4t1SuFLVqjoW39iAioJzbz_dhyQ0EcpTF3YMmVnGCu9Frtpsa67obIkeeCWG4lRl0NUJ-d0f7fQl92g,Danny Z,https://play-lh.googleusercontent.com/a-/AOh14GiK7EAoPF2BO2ZFZaFkz6f7DvV0_XXhS_l3srOejA,"Like seriously, this app gets on my nerves. When all my other navigation apps work fine to get GPS signal, waze just idles, even when i have perfectly good reception. Dev team, please, rectify this stability issue. I love the app, but i seriously hate how it manages to mess up something as easy as getting the gps signal to work. I will not recommend this to anyone, at least until this issue has been fixed.",1,72,4.57.1.0,2019-11-24 08:08:04,,
gp:AOqpTOHzHHJtauFIVMHo1mKv3yh5x5AjPtpXJwn-CqDZG93l6WeDvo-9SI2wa_N45FsifErB0Wgzt_WMD16OUg,FDuenas Shared,https://play-lh.googleusercontent.com/a/AATXAJywi8H4AewMT6FJMVjumrd88bcZTxs4suNrl6Lx=mo,Great app. Better that Google maps for me. I love the community notifications. But we need a way to make map annotation in offline.mode. also a way to download offline maps and last traffic information. Because I. Mexico there are some roads that don't have cell signal and some time we want to add warning annotations to other drivers o search the map for a specific point.,4,0,,2020-02-15 00:24:58,,
